source,destination,score
hsa-miR-92b-3p,RARA,0.9996377229690552
hsa-miR-92b-3p,BAG2,0.9996377229690552
hsa-miR-92b-3p,FERMT2,0.9996377229690552
hsa-miR-92b-3p,NAP1L4,0.9996377229690552
hsa-miR-92b-3p,HUWE1,0.9996377229690552
hsa-miR-92b-3p,PLXNB2,0.9996377229690552
hsa-miR-92b-3p,AMOT,0.9996377229690552
hsa-miR-92b-3p,SIN3A,0.9996377229690552
hsa-miR-92b-3p,TNIP2,0.9996377229690552
hsa-miR-92b-3p,RPS23,0.9996377229690552
hsa-miR-92b-3p,ATP2B4,0.9996377229690552
hsa-miR-92b-3p,PDE4D,0.9996377229690552
hsa-miR-92b-3p,USP35,0.9996377229690552
hsa-miR-92b-3p,TLN1,0.9996377229690552
hsa-miR-297,STC2,0.9989282488822937
hsa-miR-297,KCNN3,0.9989282488822937
hsa-miR-297,RGS17,0.9989282488822937
hsa-miR-297,COL24A1,0.9989282488822937
hsa-miR-297,LIMS1,0.9989282488822937
hsa-miR-297,SRI,0.9989282488822937
hsa-miR-297,KIF14,0.9989282488822937
hsa-miR-297,RAD21,0.9989282488822937
hsa-miR-297,MBOAT2,0.9989282488822937
hsa-miR-297,KRT17,0.9989282488822937
hsa-miR-297,ATP7A,0.9989282488822937
hsa-miR-142-3p,BAG2,0.9976983666419983
hsa-miR-142-3p,HNRNPC,0.9976983666419983
hsa-miR-142-3p,FERMT2,0.9976983666419983
hsa-miR-142-3p,ZNRF2,0.9976983666419983
hsa-miR-142-3p,LIMS1,0.9976983666419983
hsa-miR-142-3p,NEK2,0.9976983666419983
hsa-miR-142-3p,PARP4,0.9976983666419983
hsa-miR-142-3p,TNIP2,0.9976983666419983
hsa-miR-142-3p,ARHGAP24,0.9976983666419983
hsa-miR-142-3p,DONSON,0.9976983666419983
hsa-miR-450a-1-3p,DCTN4,0.9972739815711975
hsa-miR-450a-1-3p,BAG2,0.9972739815711975
hsa-miR-450a-1-3p,APEX1,0.9972739815711975
hsa-miR-450a-1-3p,SYNE1,0.9972739815711975
hsa-miR-450a-1-3p,TRIM14,0.9972739815711975
hsa-miR-450a-1-3p,COL24A1,0.9972739815711975
hsa-miR-450a-1-3p,ODC1,0.9972739815711975
hsa-miR-450a-1-3p,USP15,0.9972739815711975
hsa-miR-450a-1-3p,DDHD2,0.9972739815711975
hsa-miR-450a-1-3p,CLDN7,0.9972739815711975
hsa-miR-450a-1-3p,COL6A3,0.9972739815711975
hsa-miR-450a-1-3p,EIF2A,0.9972739815711975
hsa-miR-450a-1-3p,MTO1,0.9972739815711975
hsa-miR-202-5p,RSU1,0.9953008890151978
hsa-miR-202-5p,TRIM14,0.9953008890151978
hsa-miR-202-5p,STK36,0.9953008890151978
hsa-miR-202-5p,YTHDF1,0.9953008890151978
hsa-miR-30e-5p,DEK,0.9953008890151978
hsa-miR-30e-5p,PRKCI,0.9953008890151978
hsa-miR-202-5p,PPP1R12A,0.9953008890151978
hsa-miR-30e-5p,ADAMTS5,0.9953008890151978
hsa-miR-30e-5p,CRY2,0.9953008890151978
hsa-miR-30e-5p,GSDMD,0.9953008890151978
hsa-miR-202-5p,GSTZ1,0.9953008890151978
hsa-miR-202-5p,ATG3,0.9953008890151978
hsa-miR-202-5p,PARP4,0.9953008890151978
hsa-miR-30e-5p,PARP4,0.9953008890151978
hsa-miR-202-5p,EGR3,0.9953008890151978
hsa-miR-202-5p,ABCF2,0.9953008890151978
hsa-miR-202-5p,METTL7A,0.9953008890151978
hsa-miR-30e-5p,FBP1,0.9953008890151978
hsa-miR-132-3p,KCNN3,0.9928996562957764
hsa-miR-132-3p,RGS17,0.9928996562957764
hsa-miR-132-3p,NRF1,0.9928996562957764
hsa-miR-132-3p,ODC1,0.9928996562957764
hsa-miR-132-3p,KDM5A,0.9928996562957764
hsa-miR-132-3p,PHF19,0.9928996562957764
hsa-miR-132-3p,ARFIP2,0.9928996562957764
hsa-miR-34b-3p,PLCD3,0.9920661449432373
hsa-miR-34b-3p,ASB2,0.9920661449432373
hsa-miR-34b-3p,TOLLIP,0.9920661449432373
hsa-miR-34b-3p,COPB2,0.9920661449432373
hsa-miR-379-5p,RGS17,0.9911126494407654
hsa-miR-379-5p,LBR,0.9911126494407654
hsa-miR-379-5p,FANCF,0.9911126494407654
hsa-miR-487b-3p,YKT6,0.990016520023346
hsa-miR-487b-3p,RGS17,0.990016520023346
hsa-miR-125a-3p,DCTN4,0.990016520023346
hsa-miR-487b-3p,AURKA,0.990016520023346
hsa-miR-125a-3p,LIMS1,0.990016520023346
hsa-miR-487b-3p,CEP135,0.990016520023346
hsa-miR-487b-3p,TRIM38,0.990016520023346
hsa-miR-487b-3p,SMURF2,0.990016520023346
hsa-miR-487b-3p,CCNG2,0.990016520023346
hsa-miR-125a-3p,SRM,0.990016520023346
hsa-miR-125a-3p,HMMR,0.990016520023346
hsa-miR-125a-3p,PAK6,0.990016520023346
hsa-miR-125a-3p,ARRB2,0.990016520023346
hsa-miR-487b-3p,ACTG1,0.990016520023346
hsa-miR-487b-3p,TBP,0.990016520023346
hsa-miR-136-5p,NRBP1,0.9887481927871704
hsa-miR-192-5p,SYK,0.9887481927871704
hsa-miR-192-5p,KDM6A,0.9887481927871704
hsa-miR-202-3p,KDM6A,0.9887481927871704
