source,destination,score
hsa-miR-210-5p,VRK3,0.9626567363739014
hsa-miR-210-5p,ZNF768,0.9626567363739014
hsa-miR-210-5p,BABAM1,0.9626567363739014
hsa-miR-210-5p,ING4,0.9626567363739014
hsa-miR-210-5p,ODF2,0.9626567363739014
hsa-miR-210-5p,GMNN,0.9626567363739014
hsa-miR-210-5p,VPS51,0.9626567363739014
hsa-miR-210-5p,MRPL17,0.9626567363739014
hsa-miR-210-5p,PI4KB,0.9626567363739014
hsa-miR-210-5p,SHARPIN,0.9626567363739014
hsa-miR-210-5p,CAPG,0.9626567363739014
hsa-miR-210-5p,CRYZ,0.9626567363739014
hsa-miR-210-5p,CKAP5,0.9626567363739014
hsa-miR-210-5p,RARG,0.9626567363739014
hsa-miR-210-5p,CHCHD10,0.9626567363739014
hsa-miR-210-5p,MIS18A,0.9626567363739014
hsa-miR-210-5p,BBS5,0.9626567363739014
hsa-miR-210-5p,TRAP1,0.9626567363739014
hsa-miR-210-5p,COA6,0.9626567363739014
hsa-miR-210-5p,SETMAR,0.9626567363739014
hsa-miR-210-5p,BLVRB,0.9626567363739014
hsa-miR-210-5p,ZNF398,0.9626567363739014
hsa-miR-210-5p,WDR45,0.9626567363739014
hsa-miR-210-5p,CALR,0.9626567363739014
hsa-miR-210-5p,LTBR,0.9626567363739014
hsa-miR-210-5p,PSMB1,0.9626567363739014
hsa-miR-210-5p,TERF2IP,0.9626567363739014
hsa-miR-210-5p,HSF1,0.9626567363739014
hsa-miR-210-5p,ATP2A1,0.9626567363739014
hsa-miR-210-5p,CTSD,0.9626567363739014
hsa-miR-210-5p,PUS3,0.9626567363739014
hsa-miR-210-5p,WLS,0.9626567363739014
hsa-miR-210-5p,POLR2L,0.9626567363739014
hsa-miR-210-5p,PPP4C,0.9626567363739014
hsa-miR-210-5p,ZNF101,0.9626567363739014
hsa-miR-210-5p,FBXL8,0.9626567363739014
hsa-miR-210-5p,NELFCD,0.9626567363739014
hsa-miR-210-5p,TCEA2,0.9626567363739014
hsa-miR-210-5p,CRLF1,0.9626567363739014
hsa-miR-210-5p,PHF5A,0.9626567363739014
hsa-miR-210-5p,TAMM41,0.9626567363739014
hsa-miR-210-5p,ZFP69B,0.9626567363739014
hsa-miR-210-5p,PTK6,0.9626567363739014
hsa-miR-210-5p,LTBP4,0.9626567363739014
hsa-miR-210-5p,MCM2,0.9626567363739014
hsa-miR-210-5p,DALRD3,0.9626567363739014
hsa-miR-210-5p,ABCG1,0.9626567363739014
hsa-miR-210-5p,SAT2,0.9626567363739014
hsa-miR-210-5p,KRT7,0.9626567363739014
hsa-miR-210-5p,BLVRA,0.9626567363739014
hsa-miR-210-5p,NFKBIB,0.9626567363739014
hsa-miR-210-5p,EIF3K,0.9626567363739014
hsa-miR-210-5p,CNPY3,0.9626567363739014
hsa-miR-210-5p,PRPF31,0.9626567363739014
hsa-miR-10b-5p,MAD2L1,0.9539347290992737
hsa-miR-10b-5p,ING4,0.9539347290992737
hsa-miR-10b-5p,MRPS22,0.9539347290992737
hsa-miR-10b-5p,KBTBD6,0.9539347290992737
hsa-miR-10b-5p,LRIG1,0.9539347290992737
hsa-miR-10b-5p,UBAC2,0.9539347290992737
hsa-miR-10b-5p,KIF22,0.9539347290992737
hsa-miR-10b-5p,RRAGA,0.9539347290992737
hsa-miR-10b-5p,MGST3,0.9539347290992737
hsa-miR-10b-5p,PUS7,0.9539347290992737
hsa-miR-10b-5p,FKBP3,0.9539347290992737
hsa-miR-10b-5p,SPDL1,0.9539347290992737
hsa-miR-10b-5p,GMNN,0.9539347290992737
hsa-miR-10b-5p,VPS51,0.9539347290992737
hsa-miR-10b-5p,PI4KB,0.9539347290992737
hsa-miR-10b-5p,OAZ1,0.9539347290992737
hsa-miR-10b-5p,CASP6,0.9539347290992737
hsa-miR-10b-5p,CAPG,0.9539347290992737
hsa-miR-10b-5p,XRCC3,0.9539347290992737
hsa-miR-10b-5p,RARG,0.9539347290992737
